Project ID,Funding Completion Year,Project Leader,Project Title,Fellowship Recipient,Fellowship Type
FT120100135,2016,Prof Tong Lin,Piezoelectric Nanofibre Membranes with Built-in p-n Junction: New Self-rectifying Piezoelectric Power Generators,Prof Tong Lin,FT
FT120100145,2016,Dr Melissa Call,Defining the molecular architecture of a lymphocyte-activating receptor complex.,Dr Melissa Call,FT
FT120100150,2016,Dr Anna Ziersch,Stigma and discrimination and their detrimental impact on social inclusion and health and well-being,Dr Anna Ziersch,FT
FT120100153,2016,Dr Ian Grainge,"Characterization of a powerful molecular motor, the FtsK DNA translocase",Dr Ian Grainge,FT
FT120100164,2016,Dr Christopher Tonkin,Activation of Invasion in Toxoplasma ,Dr Christopher Tonkin,FT
FT120100168,2016,A/Prof Darren Curnoe,Tracking East: Human Dispersals and the Early Peopling of East Asia and Australasia,A/Prof Darren Curnoe,FT
FT120100170,2016,Dr Michael Piper,Transcriptional control of neural stem cell differentiation during development and disease,Dr Michael Piper,FT
FT120100178,2016,A/Prof Shaomin Liu,Novel carbon dioxide tolerant ceramic membranes for oxygen separation to improve the viability of clean energy technology ,A/Prof Shaomin Liu,FT
FT120100183,2016,Dr Ivan Nagelkerken,Ocean acidification and rising sea temperature: What happens to the fish?,Dr Ivan Nagelkerken,FT
FT120100193,2016,Dr Dominic Ng,Interrogating a novel protein scaffold that coordinates signal transduction and molecular motor function.,Dr Dominic Ng,FT
FT120100196,2016,Prof Lianzhou Wang,Designing New Layered Materials for Efficient Solar Energy Conversion,Prof Lianzhou Wang,FT
FT120100198,2016,Dr Carl Spandler,Rare earths unearthed: Resolving the mystery of how rare earth elements are mobilised and concentrated in continental crust,Dr Carl Spandler,FT
FT120100200,2016,Dr Andrew Merchant,Carbon flux and its regulation in metabolic networks: from the transcript to the plant scale,Dr Andrew Merchant,FT
FT120100202,2016,Dr Kirsten McKenzie,Evaluating and developing the evidence-base and data mining approaches to strengthen the consumer product safety system in Australia,Dr Kirsten McKenzie,FT
FT120100204,2016,Dr Martijn van de Pol,Responding to extreme climatic events,Dr Martijn van de Pol,FT
FT120100208,2016,Prof Jonathon Barnett,New Dimensions of Climate Security: The Influence of Conflict and Migration on Adaptation,Prof Jonathon Barnett,FT
FT120100210,2016,A/Prof Jennifer Milam,"Visual Cosmopolitanism, National Identity and Imperialist Ambitions in Garden Spaces",A/Prof Jennifer Milam,FT
FT120100215,2016,A/Prof Suzanne Fraser,Analysing and comparing concepts of addiction for improved social and health outcomes in Australia,A/Prof Suzanne Fraser,FT
FT120100216,2016,A/Prof Christoph Arns,High-temperature high-pressure NMR cross-correlations through experiment and consistent modeling.,A/Prof Christoph Arns,FT
FT120100217,2016,A/Prof Jennifer Hudson,Understanding genetic and environmental risks of emotional disorders in childhood and adolescence.,A/Prof Jennifer Hudson,FT
FT120100226,2016,Prof Marcela Bilek,Harnessing the bioactivity of proteins and polypeptides: Understanding and controlling adsorption processes to optimize linker free immobilization,Prof Marcela Bilek,FT
FT120100227,2016,Dr Nicolas Cherbuin,Brain ageing from mid-life to old age: testing theoretical models of age and disease related changes to inform prevention,Dr Nicolas Cherbuin,FT
FT120100228,2016,Dr Tapabrata Ray,Development of Methods and Algorithms to Support Multidisciplinary Optimization,Dr Tapabrata Ray,FT
FT120100229,2016,Dr Salit Kark,Systematic Prioritisation of Action for Confronting Invasive Vertebrates in Australia (INVERSE),Dr Salit Kark,FT
FT120100241,2016,Dr Paul Sidwell,Unlocking the Missing Millennia of Mainland Southeast Asia: the Proto-Austroasiatic Lexicon Project,Dr Paul Sidwell,FT
FT120100242,2016,Dr Jade Forwood,Structural and functional chacterisation of Acot7 in macrophages and its role in inflammation,Dr Jade Forwood,FT
FT120100244,2016,A/Prof Scott Brown,"How strong inference has failed psychology, and an updated approach.",A/Prof Scott Brown,FT
FT120100250,2016,Prof Gavan McNally,Placing prediction into the fear circuit,Prof Gavan McNally,FT
FT120100251,2016,Dr Michelle Hill,A biological model to understand caveolin-1 and lipid raft function in health and disease,Dr Michelle Hill,FT
FT120100253,2016,Dr Justine Ellis,Solving the puzzle of complex disease - genes and their interactions with the environment,Dr Justine Ellis,FT
FT120100262,2016,Prof James Leach,"The contemporary conditions of knowledge: Emerging transformations in the representation, transmission, and uses of indigenous and artistic knowledge.",Prof James Leach,FT
FT120100265,2016,Dr Ute Eickelkamp,Cultural resilience and changing selves in Central Australia: towards an Indigenous ontology,Dr Ute Eickelkamp,FT
FT120100269,2016,Dr Lucy Marshall,Modelling dynamic natural systems under uncertainty: A framework for model emulation and ensemble modelling,Dr Lucy Marshall,FT
FT120100274,2016,Dr Russell Bonduriansky,Evolution’s Neglected Dimension: The Nature and Consequences of Environmentally-Generated Phenotypic Variation in Natural Populations,Dr Russell Bonduriansky,FT
FT120100277,2016,Dr Peter Kopittke,Understanding why aluminium and other trace metals are toxic to plants: The key to improving crop yield in degraded soils,Dr Peter Kopittke,FT
FT120100282,2016,Prof Peter Anstey,The nature and status of principles in early modern philosophy,Prof Peter Anstey,FT
FT120100284,2016,Prof Mark Halsey,"Generations through prison: A critical exploration of the causes, experiences, and consequences of intergenerational incarceration",Prof Mark Halsey,FT
FT120100289,2016,Dr Patrick Kluth,Investigation of the structure and stability of ion tracks in application-specific materials and environments,Dr Patrick Kluth,FT
FT120100291,2016,A/Prof Joseph Hope,Controlling ultracold atomic gases,A/Prof Joseph Hope,FT
FT120100294,2016,Dr Helen Pask,New laser-based approaches for remote sensing of water properties,Dr Helen Pask,FT
FT120100299,2016,Dr Marc Oxenham,"Origins, Health & Demography of Ancestral Southeast Asians: 2500 BC to 1000 AD",Dr Marc Oxenham,FT
FT120100300,2016,Dr David Turner,Functional Supramolecular Materials for Sensing and Sequestration,Dr David Turner,FT
FT120100307,2016,Dr Anthony Wirth,Next-generation techniques for analyzing massive data sets,Dr Anthony Wirth,FT
FT120100309,2016,Dr Martin Wechselberger,Geometric methods in mathematical physiology,Dr Martin Wechselberger,FT
FT120100313,2016,Dr Rob Atkin,Green Working Liquids for an Energy Efficient Future,Dr Rob Atkin,FT
FT120100315,2016,Dr Budiman Minasny,Dynamic Soil-Landscape Carbon Modelling: The Next Generation and Beyond,Dr Budiman Minasny,FT
FT120100323,2016,Dr Tao Liu,The critical role of the class III histone deacetylase SIRT2 in stabilizing N-Myc oncoprotein,Dr Tao Liu,FT
FT120100340,2016,A/Prof Alan Collins,The Origin of Australian Gondwana – Using Isotopic Proxies for Subduction to Reconstruct Ancient Oceans,A/Prof Alan Collins,FT
FT120100346,2016,Asst Prof Sara Charlesworth,Prospects for Decent Work & Gender Equality in Frontline Care Work,Asst Prof Sara Charlesworth,FT
FT120100351,2016,Prof Derek Abbott,Advanced biosensing in the terahertz (THz)  sub-wavelength regime,Prof Derek Abbott,FT
FT120100355,2016,A/Prof Kirrie Ballard,Converting thoughts to speech: A new model of human speech production through computational modeling and human functional brain imaging,A/Prof Kirrie Ballard,FT
FT120100357,2016,Dr Ehsan Arabzadeh,Neuronal and behavioural correlates of sensory adaptation,Dr Ehsan Arabzadeh,FT
FT120100363,2016,A/Prof Alexander Heger,Cosmic explosions and the origin of the elements ,A/Prof Alexander Heger,FT
FT120100366,2016,Prof Suzanne Chambers,Psychosocial intervention to improve psychological and quality of life outcomes after cancer,Prof Suzanne Chambers,FT
FT120100371,2016,Dr Nigel Turner,How do nutrient-regulated changes in mitochondrial protein acetylation and sirtuin activity affect mitochondrial function and insulin action?,Dr Nigel Turner,FT
FT120100384,2016,Dr Kai Schulz,Future carbon cycling - predicting and understanding coccolithophorid calcification in a changing ocean,Dr Kai Schulz,FT
FT120100388,2016,A/Prof Mark McLelland,National Media Regulation and Global Cultural Literacy: International Perspectives on the Regulation of Young People’s User-Generated Content,A/Prof Mark McLelland,FT
FT120100389,2016,A/Prof Paul Gorry,Mechanisms of Human Immunodeficiency Virus Entry into Cells,A/Prof Paul Gorry,FT
FT120100391,2016,Dr Timothy Carroll,Revealing how the human brain coordinates body movements for applications in health and technology.,Dr Timothy Carroll,FT
FT120100397,2016,Prof Gilles Guillemin,Roles of the kynurenine pathway in physiological and pathological brain function,Prof Gilles Guillemin,FT
FT120100399,2016,Dr Andrew Herries,"A new chronological framework to access regional variability in mid-Pleistocene archaeological, palaeoecological and palaeoclimatic data from Africa",Dr Andrew Herries,FT
FT120100402,2016,Dr Elizabeth Leane,"Beyond the ""Continent for Science"": Integrating the Humanities into Antarctic Studies",Dr Elizabeth Leane,FT
FT120100407,2016,Dr Andrew Anderson,Understanding progressive vision loss in the eye disease glaucoma,Dr Andrew Anderson,FT
FT120100409,2016,Dr Jason Monty,Taming turbulence with long-chain polymers,Dr Jason Monty,FT
FT120100410,2016,Dr Alison Ross,Living with complexity: improving decision-making processes in complex environments,Dr Alison Ross,FT
FT120100416,2016,Dr Stephanie Gras,An investigation into the basis of the T-cell mediated adaptive immune response.,Dr Stephanie Gras,FT
FT120100419,2016,Dr Thomas Haselhorst,Beyond Sweet Attractions: Structural Insights of Virus-Glycan Interactions,Dr Thomas Haselhorst,FT
FT120100421,2016,Dr Jeffrey Harmer,Elucidation of structure-function relationships in biological systems utilising  advanced electron spin resonance,Dr Jeffrey Harmer,FT
FT120100432,2016,Prof Zheng Jiang,Mechanics of innovative high precision rolling technology in micromanufacturing,Prof Zheng Jiang,FT
FT120100440,2016,Dr Heather Handley,The timescales of Earth-system processes: extending the frontiers of uranium-series research,Dr Heather Handley,FT
FT120100445,2016,Dr Francesca Iacopi,Hetero-epitaxial silicon carbide: enabling wide-band-gap semiconductors on silicon for greener technologies.,Dr Francesca Iacopi,FT
FT120100449,2016,A/Prof Runyao Duan,Quantum privacy: a mathematical foundation and novel solutions for highly secure communications,A/Prof Runyao Duan,FT
FT120100452,2016,A/Prof Orsola De Marco,When stars collide: a technique to understand stellar mergers in the era of time-domain astrophysics,A/Prof Orsola De Marco,FT
FT120100453,2016,Dr Nicole Cloonan,Decoding miRNA regulated genetic circuits,Dr Nicole Cloonan,FT
FT120100459,2016,Dr Matthew McKenzie,New models of mitochondrial fatty acid oxidation disorders,Dr Matthew McKenzie,FT
FT120100462,2016,Dr Dorrit Jacob,Cracking the biomineralization code: a new approach to quantitative interpretation of paleoclimate archives,Dr Dorrit Jacob,FT
FT120100463,2016,Dr Timothy Cavagnaro,Soil ecology in the 21st century – a crucial role in land management,Dr Timothy Cavagnaro,FT
FT120100464,2016,A/Prof Min Chen,Biosynthetic and evolutionary pathways of red-shifted chlorophylls,A/Prof Min Chen,FT
FT120100466,2016,Dr Evgeny Buchbinder,Relating string theory and particle physics: model building and strong coupling phenomena,Dr Evgeny Buchbinder,FT
FT120100471,2016,A/Prof Keith Jacobs,Conflicts and challenges: a sociological investigation of key problems in contemporary Australian housing policy-making. ,A/Prof Keith Jacobs,FT
FT120100473,2016,Dr Xuehua Zhang,Engineering nanosheet-based novel structures,Dr Xuehua Zhang,FT
FT120100475,2016,Dr Michelle Wykes,Mechanisms of subversion of Malarial Immunity,Dr Michelle Wykes,FT
FT120100480,2016,Dr Nicole Webster,"Revealing the structure, evolution and sensitivity of symbioses in basal metazoa  ",Dr Nicole Webster,FT
FT120100485,2016,Prof Jason Sharman,Chasing Kleptocrats' Loot: Strengthening Accountability for Grand Corruption Crimes,Prof Jason Sharman,FT
FT120100486,2016,Dr Marija Tabain,Understanding the sounds of Australia's Indigenous languages. ,Dr Marija Tabain,FT
FT120100487,2016,A/Prof Yonghui Li,Compressed Network Sharing For Large-Scale Distributed Systems,A/Prof Yonghui Li,FT
FT120100498,2016,Dr Philippe Caroff-Gaonac'h,Antimonide-based Nanowires for Infra-Red and Energy Applications,Dr Philippe Caroff-Gaonac'h,FT
FT120100501,2016,A/Prof David Warton,Predicting the ecological impacts of climate change: advancing tools for the analysis of high-dimensional data in ecology,A/Prof David Warton,FT
